sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,asv,rank,identity_percentage,evalue,kingdom,phylum,freshwater_only,motu_pa,location_name,year,extraction_blank,library,sample_collection_date,swell_m,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,notes_about_sample,filtration_comments,region_name_label,region_code_label,dna_extraction_date,extraction_notes,pcr_blank
pecoe-1446,Field blank,motu1295,21,Unknown organism,Unknown organism,JN_SB,AK_JN,AK_JN,58.62645875,-134.9406095,NA,NA,NA,NA,ASV4742,offtarget,89.781,2.709999999999999e-96,NA,NA,NA,1,South Bridget Cove,2024,exblank_2024_084,NA,2024-07-20,0-0.5,16.1,by_boat,2,present,patchy,"parallel to shore, started off small outcropping/point near small island",NA,12.8,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1446,Field blank,motu2142,5,Bacteria,Bacteria,JN_SB,AK_JN,AK_JN,58.62645875,-134.9406095,NA,NA,NA,NA,ASV4830,offtarget,93.411,1.1299999999999999e-104,Bacteria,NA,NA,1,South Bridget Cove,2024,exblank_2024_084,NA,2024-07-20,0-0.5,16.1,by_boat,2,present,patchy,"parallel to shore, started off small outcropping/point near small island",NA,12.8,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1446,Field blank,motu2201,4,Unknown organism,Unknown organism,JN_SB,AK_JN,AK_JN,58.62645875,-134.9406095,NA,NA,NA,NA,ASV4896,offtarget,90.234,2.48e-91,NA,NA,NA,1,South Bridget Cove,2024,exblank_2024_084,NA,2024-07-20,0-0.5,16.1,by_boat,2,present,patchy,"parallel to shore, started off small outcropping/point near small island",NA,12.8,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu163,2340,Unknown bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV334,offtarget,96.875,1.1099999999999995e-119,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu268,661,Bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV653,offtarget,85.385,1.19e-69,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu283,78,Cyanobacteriota,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV710,offtarget,87.209,5.45e-78,Bacteria,Cyanobacteriota,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu307,191,Bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV799,offtarget,90.272,2.48e-91,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu414,569,No BLAST hit,No BLAST hit,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV1085,NA,NA,NA,NA,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu439,1795,Bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV1170,offtarget,87.549,1.17e-79,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu870,444,Unknown bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV2458,offtarget,96.094,2.4e-116,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu268,357,Bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV2734,offtarget,85.385,1.19e-69,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu1009,138,Bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV2845,offtarget,90.31,2.48e-91,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu1106,277,Bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV3067,offtarget,88.417,5.43e-83,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu1634,19,Gammaproteobacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,Gammaproteobacteria,ASV4125,offtarget,85.87,5.99e-78,Bacteria,Pseudomonadota,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1451,Field blank,motu1827,33,Bacteria,Bacteria,JN_EC,AK_JN,AK_JN,58.6628818,-134.91603005000002,NA,NA,NA,NA,ASV4411,offtarget,92.188,4.09e-99,Bacteria,NA,NA,1,Echo Cove,2024,exblank_2024_084,NA,2024-07-21,0-0.5,9.48,by_boat,1,present,"patchy strip parallel to shore, sparse seagrass ~1m long","parallel to shore roughly N-S (see sketch on data sheet); visibility of water not great but not terrible, sediment likely from increased river/stream runoff (lots of rain the week prior)",NA,15,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu163,3607,Unknown bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV334,offtarget,96.875,1.1099999999999995e-119,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu61,131,No BLAST hit,No BLAST hit,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV69,NA,NA,NA,NA,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu268,1321,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV653,offtarget,85.385,1.19e-69,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu283,353,Cyanobacteriota,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV710,offtarget,87.209,5.45e-78,Bacteria,Cyanobacteriota,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu307,43,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV799,offtarget,90.272,2.48e-91,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu414,1517,No BLAST hit,No BLAST hit,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV1085,NA,NA,NA,NA,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu439,24,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV1170,offtarget,87.549,1.17e-79,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu584,974,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV1642,offtarget,87.891,2.52e-81,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu986,341,Cyanobacteriota,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV2785,offtarget,86.434,1.18e-74,Bacteria,Cyanobacteriota,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu1009,190,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV2845,offtarget,90.31,2.48e-91,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu1334,2,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV3565,offtarget,85.992,2.55e-71,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu1634,96,Gammaproteobacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,Gammaproteobacteria,ASV4125,offtarget,85.87,5.99e-78,Bacteria,Pseudomonadota,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu1791,83,Unknown organism,Unknown organism,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV4357,offtarget,86.275,5.49e-73,NA,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu1827,14,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV4411,offtarget,92.188,4.09e-99,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu1950,48,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV4599,offtarget,92.188,1.14e-99,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu2142,12,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV4830,offtarget,93.411,1.1299999999999999e-104,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu2201,4,Unknown organism,Unknown organism,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV4896,offtarget,90.234,2.48e-91,NA,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1456,Field blank,motu2211,11,Bacteria,Bacteria,JN_AN,AK_JN,AK_JN,58.3810730625,-134.694368,NA,NA,NA,NA,ASV4907,offtarget,91.016,1.15e-94,Bacteria,NA,NA,1,Auke Nu Cove,2024,exblank_2024_084,NA,2024-07-22,0-0.5,33.5,by_foot,1,present,"patchy, ~0.5m long, some ephiphytic diatoms fouling",followed edge of sea grass patch (dense patches) in horseshoe pattern along edge,NA,17.4,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1461,Field blank,motu268,35,Bacteria,Bacteria,JN_BC,AK_JN,AK_JN,58.385519775,-134.649318925,NA,NA,NA,NA,ASV653,offtarget,85.385,1.19e-69,Bacteria,NA,NA,1,Bay Creek,2024,exblank_2024_084,NA,2024-07-24,0-0.5,28.8,by_foot,2.5,present,"~1m long grass, dense patches, dense band","sampled parallel to shore, one sample per dock slip",NA,15.1,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1461,Field blank,motu283,788,Cyanobacteriota,Bacteria,JN_BC,AK_JN,AK_JN,58.385519775,-134.649318925,NA,NA,NA,NA,ASV710,offtarget,87.209,5.45e-78,Bacteria,Cyanobacteriota,NA,1,Bay Creek,2024,exblank_2024_084,NA,2024-07-24,0-0.5,28.8,by_foot,2.5,present,"~1m long grass, dense patches, dense band","sampled parallel to shore, one sample per dock slip",NA,15.1,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1461,Field blank,motu1334,171,Bacteria,Bacteria,JN_BC,AK_JN,AK_JN,58.385519775,-134.649318925,NA,NA,NA,NA,ASV3565,offtarget,85.992,2.55e-71,Bacteria,NA,NA,1,Bay Creek,2024,exblank_2024_084,NA,2024-07-24,0-0.5,28.8,by_foot,2.5,present,"~1m long grass, dense patches, dense band","sampled parallel to shore, one sample per dock slip",NA,15.1,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1466,Field blank,motu163,2,Unknown bacteria,Bacteria,JN_FC,AK_JN,AK_JN,58.331876375,-134.60853895,NA,NA,NA,NA,ASV334,offtarget,96.875,1.1099999999999995e-119,Bacteria,NA,NA,1,Fish Creek,2024,exblank_2024_084,NA,2024-07-28,0-0.5,10.8,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,14.3,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1466,Field blank,motu268,21,Bacteria,Bacteria,JN_FC,AK_JN,AK_JN,58.331876375,-134.60853895,NA,NA,NA,NA,ASV653,offtarget,85.385,1.19e-69,Bacteria,NA,NA,1,Fish Creek,2024,exblank_2024_084,NA,2024-07-28,0-0.5,10.8,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,14.3,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1466,Field blank,motu283,312,Cyanobacteriota,Bacteria,JN_FC,AK_JN,AK_JN,58.331876375,-134.60853895,NA,NA,NA,NA,ASV710,offtarget,87.209,5.45e-78,Bacteria,Cyanobacteriota,NA,1,Fish Creek,2024,exblank_2024_084,NA,2024-07-28,0-0.5,10.8,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,14.3,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1466,Field blank,motu1376,174,Bacteria,Bacteria,JN_FC,AK_JN,AK_JN,58.331876375,-134.60853895,NA,NA,NA,NA,ASV3650,offtarget,92.188,4.09e-99,Bacteria,NA,NA,1,Fish Creek,2024,exblank_2024_084,NA,2024-07-28,0-0.5,10.8,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,14.3,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1466,Field blank,motu1295,6,Unknown organism,Unknown organism,JN_FC,AK_JN,AK_JN,58.331876375,-134.60853895,NA,NA,NA,NA,ASV4742,offtarget,89.781,2.709999999999999e-96,NA,NA,NA,1,Fish Creek,2024,exblank_2024_084,NA,2024-07-28,0-0.5,10.8,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,14.3,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1466,Field blank,motu2201,4,Unknown organism,Unknown organism,JN_FC,AK_JN,AK_JN,58.331876375,-134.60853895,NA,NA,NA,NA,ASV4896,offtarget,90.234,2.48e-91,NA,NA,NA,1,Fish Creek,2024,exblank_2024_084,NA,2024-07-28,0-0.5,10.8,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,14.3,1000,NA,"Juneau Region, Alaska","Juneau Region, Alaska",2025-04-07,NA,negpcr-2024-2
pecoe-1471,Field blank,motu2381,3,Unknown organism,Unknown organism,NC_RB,CA_SF,CA_NCb,37.8724225,-122.489055,NA,NA,NA,NA,ASV5085,offtarget,94.488,1.45e-108,NA,NA,NA,1,Richardson Bay,2024,exblank_2024_076,NA,2024-08-07,0-0.5,32,by_foot,1.2,present,"healthy looking plants, tall (at surface)","start at GPS point, go in ~10m intervals to the ~NNW (against ebb tide)",NA,20.2,1000,NA,"San Francisco Bay, California","San Francisco Bay 1, California",2025-03-16,NA,negpcr-2024-2
pecoe-1481,Field blank,motu11,3,Oncorhynchus keta,Chum salmon,NC_PM,CA_SF,CA_NCb,37.9461065,-122.41917,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,ASV11,species,100,7.31e-85,Eukaryota,Chordata,0,1,Point Molate,2024,exblank_2024_076,NA,2024-08-08,0-0.5,28.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,18.1,1000,NA,"San Francisco Bay, California","San Francisco Bay 1, California",2025-03-16,NA,negpcr-2024-2
pecoe-1481,Field blank,motu48,413303,Acanthogobius flavimanus,Yellowfin goby,NC_PM,CA_SF,CA_NCb,37.9461065,-122.41917,Acanthogobius,Gobiidae,Gobiiformes,Teleostei,ASV52,species,100,9.32e-84,Eukaryota,Chordata,0,1,Point Molate,2024,exblank_2024_076,NA,2024-08-08,0-0.5,28.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,18.1,1000,NA,"San Francisco Bay, California","San Francisco Bay 1, California",2025-03-16,NA,negpcr-2024-2
pecoe-1481,Field blank,motu154,6,Unknown organism,Unknown organism,NC_PM,CA_SF,CA_NCb,37.9461065,-122.41917,NA,NA,NA,NA,ASV716,offtarget,100,5.04e-133,NA,NA,NA,1,Point Molate,2024,exblank_2024_076,NA,2024-08-08,0-0.5,28.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,18.1,1000,NA,"San Francisco Bay, California","San Francisco Bay 1, California",2025-03-16,NA,negpcr-2024-2
pecoe-1481,Field blank,motu1506,7,Bacteria,Bacteria,NC_PM,CA_SF,CA_NCb,37.9461065,-122.41917,NA,NA,NA,NA,ASV3915,offtarget,96.094,2.4e-116,Bacteria,Cyanobacteriota,NA,1,Point Molate,2024,exblank_2024_076,NA,2024-08-08,0-0.5,28.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,18.1,1000,NA,"San Francisco Bay, California","San Francisco Bay 1, California",2025-03-16,NA,negpcr-2024-2
pecoe-1481,Field blank,motu2094,16,Unknown bacteria,Bacteria,NC_PM,CA_SF,CA_NCb,37.9461065,-122.41917,NA,NA,NA,NA,ASV4776,offtarget,98.776,6.61e-122,Bacteria,NA,NA,1,Point Molate,2024,exblank_2024_076,NA,2024-08-08,0-0.5,28.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,18.1,1000,NA,"San Francisco Bay, California","San Francisco Bay 1, California",2025-03-16,NA,negpcr-2024-2
