sample,asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,organization_participants,bsaredo,reads_adjust
pecoe433,ASV306,66,pecoe-0433,motu174,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,NA,66,no,no,66,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,66
pecoe433,ASV216,1406,pecoe-0433,motu137,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999996e-129,NA,1406,no,no,1406,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,1406
pecoe433,ASV530,43,pecoe-0433,motu255,gamma proteobacterium,Bacteria,offtarget,100,2.31e-131,NA,43,no,no,43,no,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,43
pecoe433,ASV582,724,pecoe-0433,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,724,no,no,724,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,724
pecoe433,ASV607,273,pecoe-0433,motu288,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,NA,273,no,no,273,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,273
pecoe433,ASV671,750,pecoe-0433,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,750,no,no,750,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,750
pecoe433,ASV818,1956,pecoe-0433,motu15,Myoxocephalus,Myoxocephalus sculpin species,genus,100,7.31e-85,NA,1956,no,no,1956,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0,NA,NA,NA,1,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,1956
pecoe433,ASV127,1756,pecoe-0433,motu96,Sebastes entomelas,Widow rockfish,species,100,2.61e-84,NA,1756,no,no,1756,no,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0,NA,NA,NA,1,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,1756
pecoe433,ASV1393,773,pecoe-0433,motu560,No BLAST hit,No BLAST hit,NA,NA,NA,NA,773,no,no,773,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_KC,Sample,Kokwina Cove,50.52210816666667,-127.57611243333334,2021,pecoxn014,BSA_redo,4/19/22,2021-07-10 00:00:00,0-0.5,ebb,none,none,NA,by_boat,2.0,present,patchy band,"paralel to shore, about 10m away from shore, 10m apart",NA,NA,"Jennifer Sunday, Mike McDermid",redone,773
pecoe434,ASV7,2637,pecoe-0434,motu7,Bos,Cow,offtarget,100,2.61e-84,yes,0,yes,yes,0,yes,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Field blank,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe434,ASV12,4344,pecoe-0434,motu12,Bos,Cow,offtarget,100,2.61e-84,yes,0,yes,yes,0,yes,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Field blank,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe434,ASV760,242,pecoe-0434,motu7,Bos,Cow,offtarget,100,2.61e-84,yes,0,yes,yes,242,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Field blank,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe434,ASV1236,983,pecoe-0434,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,yes,0,yes,yes,983,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Field blank,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe434,ASV1877,471,pecoe-0434,motu7,Bos,Cow,offtarget,100,2.61e-84,yes,0,yes,yes,471,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Field blank,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe435,ASV1,41581,pecoe-0435,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,41581,no,no,41519,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,41519
pecoe435,ASV7,25643,pecoe-0435,motu7,Bos,Cow,offtarget,100,2.61e-84,yes,23006,no,no,6569,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,3932
pecoe435,ASV3,9570,pecoe-0435,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,9570,no,no,9551,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,9551
pecoe435,ASV12,11345,pecoe-0435,motu12,Bos,Cow,offtarget,100,2.61e-84,yes,7001,no,yes,3494,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe435,ASV62,6130,pecoe-0435,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,6130,no,no,6130,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,6130
pecoe435,ASV13,384,pecoe-0435,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,384,no,no,384,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,384
pecoe435,ASV96,4989,pecoe-0435,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,4989,no,no,4989,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,4989
pecoe435,ASV742,52,pecoe-0435,motu340,Unknown bacteria,Bacteria,offtarget,96.838,5.0799999999999985e-118,NA,52,no,no,52,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,52
pecoe435,ASV1112,340,pecoe-0435,motu457,Bacillariophyta,Diatom,offtarget,100,6.48e-127,NA,340,no,no,340,no,Eukaryota,Bacillariophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,340
pecoe435,ASV1685,566,pecoe-0435,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,566,no,no,566,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,566
pecoe435,ASV1698,558,pecoe-0435,motu7,Bos,Cow,offtarget,100,2.61e-84,NA,558,no,no,558,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,558
pecoe435,ASV1837,490,pecoe-0435,motu7,Bos,Cow,offtarget,100,2.61e-84,NA,490,no,no,490,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn014,BSA_redo,4/19/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,490
pecoe436,ASV1,25067,pecoe-0436,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,25067,no,no,24993,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,24993
pecoe436,ASV7,35478,pecoe-0436,motu7,Bos,Cow,offtarget,100,2.61e-84,yes,32841,no,no,16404,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,13767
pecoe436,ASV12,8308,pecoe-0436,motu12,Bos,Cow,offtarget,100,2.61e-84,yes,3964,no,yes,457,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe436,ASV8,17,pecoe-0436,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,17,no,yes,0,yes,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe436,ASV62,3695,pecoe-0436,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,3695,no,no,3695,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,3695
pecoe436,ASV44,357,pecoe-0436,motu42,No BLAST hit,No BLAST hit,NA,NA,NA,NA,357,no,yes,0,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe436,ASV47,957,pecoe-0436,motu45,Pleuronichthys coenosus,C-O sole,species,100,7.31e-85,NA,957,no,no,957,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronichthys,0,NA,Flatfish,https://www.fishbase.ca/summary/4251,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,957
pecoe436,ASV278,59,pecoe-0436,motu165,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,59,no,no,59,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,59
pecoe436,ASV146,260,pecoe-0436,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,260,no,no,260,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,260
pecoe436,ASV485,365,pecoe-0436,motu7,Bos,Cow,offtarget,100,2.61e-84,NA,365,no,no,365,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,365
pecoe436,ASV633,1454,pecoe-0436,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,1454,no,no,1454,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,1454
pecoe436,ASV1518,682,pecoe-0436,motu606,Bos,Cow,offtarget,99.405,1.2099999999999999e-82,NA,682,no,no,682,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,682
pecoe436,ASV2014,413,pecoe-0436,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,413,no,no,413,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,413
pecoe436,ASV1605,228,pecoe-0436,motu640,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,228,no,no,228,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,228
pecoe436,ASV2672,235,pecoe-0436,motu7,Bos,Cow,offtarget,100,2.61e-84,NA,235,no,no,235,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,235
pecoe436,ASV2747,220,pecoe-0436,motu1084,No BLAST hit,No BLAST hit,NA,NA,NA,NA,220,no,no,220,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,220
pecoe437,ASV1,8306,pecoe-0437,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,8306,no,no,8232,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,8232
pecoe437,ASV7,23921,pecoe-0437,motu7,Bos,Cow,offtarget,100,2.61e-84,yes,21284,no,no,4847,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,2210
pecoe437,ASV3,8122,pecoe-0437,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,8122,no,no,8103,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,8103
pecoe437,ASV2,25,pecoe-0437,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,25,no,no,25,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,25
pecoe437,ASV12,5199,pecoe-0437,motu12,Bos,Cow,offtarget,100,2.61e-84,yes,855,no,yes,0,yes,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe437,ASV8,45,pecoe-0437,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,45,no,no,10,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,10
pecoe437,ASV36,6993,pecoe-0437,motu34,Oncorhynchus tshawytscha,Chinook salmon,species,100,2.05e-85,NA,6993,no,no,6993,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0,north to Oregon,Salmon,https://www.fishbase.ca/summary/244,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,6993
